patient_id,ssn,first,last,race,ethnicity,birthplace,address,city,state,county,zip,lat,lon,healthcare_expenses,healthcare_coverage,income,gender,medical_start_date,medical_stop_date,payer,encounter,medical_code,medical_description,base_cost,payer_coverage,dispenses,totalcost,age_begin,rash,joint_pain,fatigue,fever
7681f877-ad38-4a49-acbf-2b91ee779d83,999-74-4766,Parker433,Jacobi462,white,nonhispanic,Tyler  Texas  US,149 Bailey Tunnel Unit 61,College Station,Texas,Brazos County,77801,0.3062036818798476,-96.35822410969791,16595.1,0.0,141882,M,2021-12-27 02:17:13+00:00,2022-01-22 02:17:13+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,4A589AD3-BDDC-EC35-809C-0D8DE83B79AE,312615,Prednisone 20 mg oral tablet,11.17,0.0,1,11.17,50,31,12,29,14
7681f877-ad38-4a49-acbf-2b91ee779d83,999-74-4766,Parker433,Jacobi462,white,nonhispanic,Tyler  Texas  US,149 Bailey Tunnel Unit 61,College Station,Texas,Brazos County,77801,0.3062036818798476,-96.35822410969791,16595.1,0.0,141882,M,2023-09-07 02:17:13+00:00,2023-10-04 02:17:13+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,829BA5C0-8572-9C39-BB62-0A20BD7109EF,241834,Cyclosporine  modified 100 mg oral capsule,236.73,0.0,1,236.73,50,31,12,29,14
7681f877-ad38-4a49-acbf-2b91ee779d83,999-74-4766,Parker433,Jacobi462,white,nonhispanic,Tyler  Texas  US,149 Bailey Tunnel Unit 61,College Station,Texas,Brazos County,77801,0.3062036818798476,-96.35822410969791,16595.1,0.0,141882,M,2023-09-07 02:17:13+00:00,2023-10-04 02:17:13+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,829BA5C0-8572-9C39-BB62-0A20BD7109EF,312615,Prednisone 20 mg oral tablet,10.74,0.0,1,10.74,50,31,12,29,14
d96ab8a8-0901-cfd3-c49c-624049b14d54,999-57-7293,Karoline975,Buckridge80,white,hispanic,Dallas  Texas  US,271 Boyer Hollow Unit 24,Fort Worth,Texas,Tarrant County,76248,0.3292369205159028,-97.42252793627918,7177.19,4802.72,16858,F,2021-11-14 04:20:34+00:00,,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,32CB82FB-FA2E-5185-782A-FE80AC5370B2,849574,Naproxen sodium 220 mg oral tablet,310.46,0.0,26,8071.96,38,21,11,10,18
d96ab8a8-0901-cfd3-c49c-624049b14d54,999-57-7293,Karoline975,Buckridge80,white,hispanic,Dallas  Texas  US,271 Boyer Hollow Unit 24,Fort Worth,Texas,Tarrant County,76248,0.3292369205159028,-97.42252793627918,7177.19,4802.72,16858,F,2021-11-14 04:20:34+00:00,2021-12-11 04:20:34+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,32CB82FB-FA2E-5185-782A-FE80AC5370B2,312615,Prednisone 20 mg oral tablet,15.24,0.0,1,15.24,38,21,11,10,18
d96ab8a8-0901-cfd3-c49c-624049b14d54,999-57-7293,Karoline975,Buckridge80,white,hispanic,Dallas  Texas  US,271 Boyer Hollow Unit 24,Fort Worth,Texas,Tarrant County,76248,0.3292369205159028,-97.42252793627918,7177.19,4802.72,16858,F,2022-12-11 04:20:34+00:00,2022-12-25 04:20:34+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,87CD2FD0-71E9-B006-CB21-5964EB9D74C9,241834,Cyclosporine  modified 100 mg oral capsule,214.83,0.0,1,214.83,38,21,11,10,18
d96ab8a8-0901-cfd3-c49c-624049b14d54,999-57-7293,Karoline975,Buckridge80,white,hispanic,Dallas  Texas  US,271 Boyer Hollow Unit 24,Fort Worth,Texas,Tarrant County,76248,0.3292369205159028,-97.42252793627918,7177.19,4802.72,16858,F,2022-12-11 04:20:34+00:00,2022-12-25 04:20:34+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,87CD2FD0-71E9-B006-CB21-5964EB9D74C9,312615,Prednisone 20 mg oral tablet,15.72,0.0,1,15.72,38,21,11,10,18
588257b1-29c5-0d7d-a27f-3e1619827c2e,999-27-6710,Marta91,Pichardo350,white,hispanic,Lima  Lima Province  PE,464 Macejkovic Junction,Winters,Texas,Runnels County,79567,0.3200725875024915,-100.0148549762375,16231.97,1621.71,74910,F,2016-12-30 03:11:11+00:00,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,A8976AC6-525B-88A0-DF70-4B948C5960C9,849574,Naproxen sodium 220 mg oral tablet,304.75,0.0,86,26208.5,62,42,47,33,16
588257b1-29c5-0d7d-a27f-3e1619827c2e,999-27-6710,Marta91,Pichardo350,white,hispanic,Lima  Lima Province  PE,464 Macejkovic Junction,Winters,Texas,Runnels County,79567,0.3200725875024915,-100.0148549762375,16231.97,1621.71,74910,F,2016-12-30 03:11:11+00:00,2017-01-17 03:11:11+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,A8976AC6-525B-88A0-DF70-4B948C5960C9,312615,Prednisone 20 mg oral tablet,12.52,0.0,1,12.52,62,42,47,33,16
588257b1-29c5-0d7d-a27f-3e1619827c2e,999-27-6710,Marta91,Pichardo350,white,hispanic,Lima  Lima Province  PE,464 Macejkovic Junction,Winters,Texas,Runnels County,79567,0.3200725875024915,-100.0148549762375,16231.97,1621.71,74910,F,2021-07-05 03:11:11+00:00,2021-07-20 03:11:11+00:00,a735bf55-83e9-331a-899d-a82a60b9f60c,854CE15F-5ACC-1A45-5CE7-2CC20BBBD616,241834,Cyclosporine  modified 100 mg oral capsule,284.5,41.2,1,284.5,62,42,47,33,16
588257b1-29c5-0d7d-a27f-3e1619827c2e,999-27-6710,Marta91,Pichardo350,white,hispanic,Lima  Lima Province  PE,464 Macejkovic Junction,Winters,Texas,Runnels County,79567,0.3200725875024915,-100.0148549762375,16231.97,1621.71,74910,F,2021-07-05 03:11:11+00:00,2021-07-20 03:11:11+00:00,a735bf55-83e9-331a-899d-a82a60b9f60c,854CE15F-5ACC-1A45-5CE7-2CC20BBBD616,312615,Prednisone 20 mg oral tablet,12.98,10.38,1,12.98,62,42,47,33,16
588257b1-29c5-0d7d-a27f-3e1619827c2e,999-27-6710,Marta91,Pichardo350,white,hispanic,Lima  Lima Province  PE,464 Macejkovic Junction,Winters,Texas,Runnels County,79567,0.3200725875024915,-100.0148549762375,16231.97,1621.71,74910,F,2023-08-05 03:11:11+00:00,2023-08-27 03:11:11+00:00,a735bf55-83e9-331a-899d-a82a60b9f60c,DE49B95F-CBDD-AEB4-C3A6-8630891E70DE,241834,Cyclosporine  modified 100 mg oral capsule,217.43,0.0,1,217.43,62,42,47,33,16
588257b1-29c5-0d7d-a27f-3e1619827c2e,999-27-6710,Marta91,Pichardo350,white,hispanic,Lima  Lima Province  PE,464 Macejkovic Junction,Winters,Texas,Runnels County,79567,0.3200725875024915,-100.0148549762375,16231.97,1621.71,74910,F,2023-08-05 03:11:11+00:00,2023-08-27 03:11:11+00:00,a735bf55-83e9-331a-899d-a82a60b9f60c,DE49B95F-CBDD-AEB4-C3A6-8630891E70DE,312615,Prednisone 20 mg oral tablet,16.94,1.1,1,16.94,62,42,47,33,16
f9ff4783-2fe4-5497-0057-d501a0404c50,999-21-3617,Geraldo282,Stanton715,white,nonhispanic,El Paso  Texas  US,498 Waters Divide Suite 70,Dallas,Texas,Denton County,75006,0.3294312212641066,-96.76331092052156,8154.08,6014.29,10094,M,2017-09-22 05:47:47+00:00,,734afbd6-4794-363b-9bc0-6a3981533ed5,44A5D6E6-DAA7-5331-0F50-D4BD36A7C09D,849574,Naproxen sodium 220 mg oral tablet,361.15,0.0,77,27808.55,28,38,30,4,9
f9ff4783-2fe4-5497-0057-d501a0404c50,999-21-3617,Geraldo282,Stanton715,white,nonhispanic,El Paso  Texas  US,498 Waters Divide Suite 70,Dallas,Texas,Denton County,75006,0.3294312212641066,-96.76331092052156,8154.08,6014.29,10094,M,2017-09-22 05:47:47+00:00,2017-10-09 06:58:35+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,44A5D6E6-DAA7-5331-0F50-D4BD36A7C09D,312615,Prednisone 20 mg oral tablet,7.86,0.0,1,7.86,28,38,30,4,9
f9ff4783-2fe4-5497-0057-d501a0404c50,999-21-3617,Geraldo282,Stanton715,white,nonhispanic,El Paso  Texas  US,498 Waters Divide Suite 70,Dallas,Texas,Denton County,75006,0.3294312212641066,-96.76331092052156,8154.08,6014.29,10094,M,2020-06-19 06:58:35+00:00,2020-07-12 06:58:35+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,1F4CE17A-5131-74E0-0F50-51ACE943B161,241834,Cyclosporine  modified 100 mg oral capsule,527.81,0.0,1,527.81,28,38,30,4,9
f9ff4783-2fe4-5497-0057-d501a0404c50,999-21-3617,Geraldo282,Stanton715,white,nonhispanic,El Paso  Texas  US,498 Waters Divide Suite 70,Dallas,Texas,Denton County,75006,0.3294312212641066,-96.76331092052156,8154.08,6014.29,10094,M,2020-06-19 06:58:35+00:00,2020-07-12 06:58:35+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,1F4CE17A-5131-74E0-0F50-51ACE943B161,312615,Prednisone 20 mg oral tablet,16.65,0.0,1,16.65,28,38,30,4,9
f9ff4783-2fe4-5497-0057-d501a0404c50,999-21-3617,Geraldo282,Stanton715,white,nonhispanic,El Paso  Texas  US,498 Waters Divide Suite 70,Dallas,Texas,Denton County,75006,0.3294312212641066,-96.76331092052156,8154.08,6014.29,10094,M,2022-12-12 06:58:35+00:00,2023-01-07 06:58:35+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,216D3C30-7182-F492-8950-72A2E549678E,241834,Cyclosporine  modified 100 mg oral capsule,384.22,0.0,1,384.22,28,38,30,4,9
f9ff4783-2fe4-5497-0057-d501a0404c50,999-21-3617,Geraldo282,Stanton715,white,nonhispanic,El Paso  Texas  US,498 Waters Divide Suite 70,Dallas,Texas,Denton County,75006,0.3294312212641066,-96.76331092052156,8154.08,6014.29,10094,M,2022-12-12 06:58:35+00:00,2023-01-07 06:58:35+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,216D3C30-7182-F492-8950-72A2E549678E,312615,Prednisone 20 mg oral tablet,7.91,0.0,1,7.91,28,38,30,4,9
124f6358-91ab-931c-5d9e-7d4a292406fb,999-94-3161,Lashunda872,Conroy74,white,nonhispanic,Garden Ridge  Texas  US,1005 Ward Walk,Port Arthur,Texas,Jefferson County,77642,0.296756500351468,-93.9757036471092,13647.08,0.0,36130,F,2017-08-27 00:47:02+00:00,,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,41FAB707-2E39-0B7E-ECC1-285AF8E01AA4,849574,Naproxen sodium 220 mg oral tablet,272.57,0.0,78,21260.46,28,20,28,33,8
124f6358-91ab-931c-5d9e-7d4a292406fb,999-94-3161,Lashunda872,Conroy74,white,nonhispanic,Garden Ridge  Texas  US,1005 Ward Walk,Port Arthur,Texas,Jefferson County,77642,0.296756500351468,-93.9757036471092,13647.08,0.0,36130,F,2017-08-27 00:47:02+00:00,2017-09-11 02:00:08+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,41FAB707-2E39-0B7E-ECC1-285AF8E01AA4,312615,Prednisone 20 mg oral tablet,13.28,0.0,1,13.28,28,20,28,33,8
124f6358-91ab-931c-5d9e-7d4a292406fb,999-94-3161,Lashunda872,Conroy74,white,nonhispanic,Garden Ridge  Texas  US,1005 Ward Walk,Port Arthur,Texas,Jefferson County,77642,0.296756500351468,-93.9757036471092,13647.08,0.0,36130,F,2019-05-07 02:00:08+00:00,2019-05-30 02:00:08+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,A5F7C00A-AE2D-D1CC-7183-A8B6AB78B5B2,241834,Cyclosporine  modified 100 mg oral capsule,287.49,0.0,1,287.49,28,20,28,33,8
124f6358-91ab-931c-5d9e-7d4a292406fb,999-94-3161,Lashunda872,Conroy74,white,nonhispanic,Garden Ridge  Texas  US,1005 Ward Walk,Port Arthur,Texas,Jefferson County,77642,0.296756500351468,-93.9757036471092,13647.08,0.0,36130,F,2019-05-07 02:00:08+00:00,2019-05-30 02:00:08+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,A5F7C00A-AE2D-D1CC-7183-A8B6AB78B5B2,312615,Prednisone 20 mg oral tablet,14.58,0.0,1,14.58,28,20,28,33,8
124f6358-91ab-931c-5d9e-7d4a292406fb,999-94-3161,Lashunda872,Conroy74,white,nonhispanic,Garden Ridge  Texas  US,1005 Ward Walk,Port Arthur,Texas,Jefferson County,77642,0.296756500351468,-93.9757036471092,13647.08,0.0,36130,F,2021-11-09 02:00:08+00:00,2021-11-30 02:00:08+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,29A008CD-0E66-1E03-202E-995024F36ABD,241834,Cyclosporine  modified 100 mg oral capsule,419.38,0.0,1,419.38,28,20,28,33,8
124f6358-91ab-931c-5d9e-7d4a292406fb,999-94-3161,Lashunda872,Conroy74,white,nonhispanic,Garden Ridge  Texas  US,1005 Ward Walk,Port Arthur,Texas,Jefferson County,77642,0.296756500351468,-93.9757036471092,13647.08,0.0,36130,F,2021-11-09 02:00:08+00:00,2021-11-30 02:00:08+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,29A008CD-0E66-1E03-202E-995024F36ABD,312615,Prednisone 20 mg oral tablet,20.83,0.0,1,20.83,28,20,28,33,8
4cdf410b-da67-fbbc-4752-97334e00f356,999-36-5018,Lucas404,Hinojosa147,white,hispanic,Caracas  Capital District  VE,180 Hamill Corner Unit 77,Houston,Texas,Harris County,77073,0.2987648415160391,-95.56168909642903,13747.23,5538.17,1315,M,2022-11-20 10:23:33+00:00,,a735bf55-83e9-331a-899d-a82a60b9f60c,D7C4F407-87D9-BD6B-B081-9F3539DE112D,849574,Naproxen sodium 220 mg oral tablet,331.29,78.63,14,4638.06,73,17,16,5,12
4cdf410b-da67-fbbc-4752-97334e00f356,999-36-5018,Lucas404,Hinojosa147,white,hispanic,Caracas  Capital District  VE,180 Hamill Corner Unit 77,Houston,Texas,Harris County,77073,0.2987648415160391,-95.56168909642903,13747.23,5538.17,1315,M,2022-11-20 10:23:33+00:00,2022-12-14 11:37:52+00:00,a735bf55-83e9-331a-899d-a82a60b9f60c,D7C4F407-87D9-BD6B-B081-9F3539DE112D,312615,Prednisone 20 mg oral tablet,15.07,12.06,1,15.07,73,17,16,5,12
9f42c1ec-770e-720d-3091-9a364e0a7e64,999-25-9352,Carmen818,Montañez267,white,hispanic,Tegucigalpa  Francisco Morazán  HN,381 Marquardt Flat,Nixon,Texas,Gonzales County,78140,0.2931623576336304,-97.80847164895022,12899.12,0.0,123944,F,2017-07-29 23:41:54+00:00,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,CD7928EE-3E3B-CACE-0A48-389ED22D4A22,849574,Naproxen sodium 220 mg oral tablet,238.48,0.0,79,18839.92,38,10,2,40,18
9f42c1ec-770e-720d-3091-9a364e0a7e64,999-25-9352,Carmen818,Montañez267,white,hispanic,Tegucigalpa  Francisco Morazán  HN,381 Marquardt Flat,Nixon,Texas,Gonzales County,78140,0.2931623576336304,-97.80847164895022,12899.12,0.0,123944,F,2017-07-29 23:41:54+00:00,2017-08-13 23:41:54+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,CD7928EE-3E3B-CACE-0A48-389ED22D4A22,312615,Prednisone 20 mg oral tablet,11.39,0.0,1,11.39,38,10,2,40,18
9f42c1ec-770e-720d-3091-9a364e0a7e64,999-25-9352,Carmen818,Montañez267,white,hispanic,Tegucigalpa  Francisco Morazán  HN,381 Marquardt Flat,Nixon,Texas,Gonzales County,78140,0.2931623576336304,-97.80847164895022,12899.12,0.0,123944,F,2019-05-28 23:41:54+00:00,2019-06-14 23:41:54+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,6CFA3F02-75A4-A0B0-803C-3BA4BED078C7,241834,Cyclosporine  modified 100 mg oral capsule,260.3,0.0,1,260.3,38,10,2,40,18
9f42c1ec-770e-720d-3091-9a364e0a7e64,999-25-9352,Carmen818,Montañez267,white,hispanic,Tegucigalpa  Francisco Morazán  HN,381 Marquardt Flat,Nixon,Texas,Gonzales County,78140,0.2931623576336304,-97.80847164895022,12899.12,0.0,123944,F,2019-05-28 23:41:54+00:00,2019-06-14 23:41:54+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,6CFA3F02-75A4-A0B0-803C-3BA4BED078C7,312615,Prednisone 20 mg oral tablet,8.97,0.0,1,8.97,38,10,2,40,18
9f42c1ec-770e-720d-3091-9a364e0a7e64,999-25-9352,Carmen818,Montañez267,white,hispanic,Tegucigalpa  Francisco Morazán  HN,381 Marquardt Flat,Nixon,Texas,Gonzales County,78140,0.2931623576336304,-97.80847164895022,12899.12,0.0,123944,F,2020-08-10 23:41:54+00:00,2020-08-30 23:41:54+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,6A4E3097-C255-06DB-19E3-1D12F2FC9759,241834,Cyclosporine  modified 100 mg oral capsule,272.23,0.0,1,272.23,38,10,2,40,18
9f42c1ec-770e-720d-3091-9a364e0a7e64,999-25-9352,Carmen818,Montañez267,white,hispanic,Tegucigalpa  Francisco Morazán  HN,381 Marquardt Flat,Nixon,Texas,Gonzales County,78140,0.2931623576336304,-97.80847164895022,12899.12,0.0,123944,F,2020-08-10 23:41:54+00:00,2020-08-30 23:41:54+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,6A4E3097-C255-06DB-19E3-1D12F2FC9759,312615,Prednisone 20 mg oral tablet,18.89,0.0,1,18.89,38,10,2,40,18
9f42c1ec-770e-720d-3091-9a364e0a7e64,999-25-9352,Carmen818,Montañez267,white,hispanic,Tegucigalpa  Francisco Morazán  HN,381 Marquardt Flat,Nixon,Texas,Gonzales County,78140,0.2931623576336304,-97.80847164895022,12899.12,0.0,123944,F,2021-12-25 23:41:54+00:00,2022-01-14 23:41:54+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,04EA00A0-C5C5-EFC6-A5F4-48E3842A0EC8,241834,Cyclosporine  modified 100 mg oral capsule,467.96,0.0,1,467.96,38,10,2,40,18
9f42c1ec-770e-720d-3091-9a364e0a7e64,999-25-9352,Carmen818,Montañez267,white,hispanic,Tegucigalpa  Francisco Morazán  HN,381 Marquardt Flat,Nixon,Texas,Gonzales County,78140,0.2931623576336304,-97.80847164895022,12899.12,0.0,123944,F,2021-12-25 23:41:54+00:00,2022-01-14 23:41:54+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,04EA00A0-C5C5-EFC6-A5F4-48E3842A0EC8,312615,Prednisone 20 mg oral tablet,21.54,0.0,1,21.54,38,10,2,40,18
8f86b69c-fbdb-e6f5-5a27-af2cc8ca4ad0,999-32-5688,Jerome176,Homenick806,white,nonhispanic,Corpus Christi  Texas  US,660 Wilderman Burg Unit 55,Killeen,Texas,Bell County,76549,0.3116183165076097,-97.65185651692696,6417.77,4802.72,11173,M,2023-08-12 08:05:38+00:00,,734afbd6-4794-363b-9bc0-6a3981533ed5,8F6823B3-F3D2-5358-6641-F613C526D5D5,849574,Naproxen sodium 220 mg oral tablet,250.68,0.0,5,1253.4,37,29,30,42,3
8f86b69c-fbdb-e6f5-5a27-af2cc8ca4ad0,999-32-5688,Jerome176,Homenick806,white,nonhispanic,Corpus Christi  Texas  US,660 Wilderman Burg Unit 55,Killeen,Texas,Bell County,76549,0.3116183165076097,-97.65185651692696,6417.77,4802.72,11173,M,2023-08-12 08:05:38+00:00,2023-08-26 08:05:38+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,8F6823B3-F3D2-5358-6641-F613C526D5D5,312615,Prednisone 20 mg oral tablet,19.77,0.0,1,19.77,37,29,30,42,3
2bb9bf5e-9c31-12c3-c758-69cfc0e205a0,999-92-2139,Marisol435,Delao225,white,hispanic,Buenos Aires  Ciudad de Buenos Aires  AR,259 Bahringer Gateway,Decatur,Texas,Wise County,76234,0.3328300030020735,-97.52318743274644,14655.75,0.0,35298,F,2022-09-22 19:33:03+00:00,,0133f751-9229-3cfd-815f-b6d4979bdd6a,245E6A23-F968-FFEF-5C44-AA2BDC574DE6,849574,Naproxen sodium 220 mg oral tablet,321.6,0.0,16,5145.6,58,21,10,44,15
2bb9bf5e-9c31-12c3-c758-69cfc0e205a0,999-92-2139,Marisol435,Delao225,white,hispanic,Buenos Aires  Ciudad de Buenos Aires  AR,259 Bahringer Gateway,Decatur,Texas,Wise County,76234,0.3328300030020735,-97.52318743274644,14655.75,0.0,35298,F,2022-09-22 19:33:03+00:00,2022-10-19 19:33:03+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,245E6A23-F968-FFEF-5C44-AA2BDC574DE6,312615,Prednisone 20 mg oral tablet,23.71,0.0,1,23.71,58,21,10,44,15
6eb8678d-acce-e83f-2ec1-060306419c4b,999-74-8412,Rory188,Nienow652,white,nonhispanic,Pflugerville  Texas  US,738 Walsh View Apt 87,Lakeside City,Texas,Archer County,76308,0.337590353653514,-98.48466750299582,12686.91,0.0,51473,M,2019-07-29 06:58:44+00:00,,734afbd6-4794-363b-9bc0-6a3981533ed5,208BBA38-0859-E86A-BA4E-10DB2750D756,849574,Naproxen sodium 220 mg oral tablet,267.19,0.0,54,14428.26,36,15,42,33,16
6eb8678d-acce-e83f-2ec1-060306419c4b,999-74-8412,Rory188,Nienow652,white,nonhispanic,Pflugerville  Texas  US,738 Walsh View Apt 87,Lakeside City,Texas,Archer County,76308,0.337590353653514,-98.48466750299582,12686.91,0.0,51473,M,2019-07-29 06:58:44+00:00,2019-08-17 06:58:44+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,208BBA38-0859-E86A-BA4E-10DB2750D756,312615,Prednisone 20 mg oral tablet,22.12,0.0,1,22.12,36,15,42,33,16
6eb8678d-acce-e83f-2ec1-060306419c4b,999-74-8412,Rory188,Nienow652,white,nonhispanic,Pflugerville  Texas  US,738 Walsh View Apt 87,Lakeside City,Texas,Archer County,76308,0.337590353653514,-98.48466750299582,12686.91,0.0,51473,M,2021-12-15 06:58:44+00:00,2022-01-02 06:58:44+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,41B1CE51-6013-65BC-A014-3A741FA39F32,241834,Cyclosporine  modified 100 mg oral capsule,351.97,0.0,1,351.97,36,15,42,33,16
6eb8678d-acce-e83f-2ec1-060306419c4b,999-74-8412,Rory188,Nienow652,white,nonhispanic,Pflugerville  Texas  US,738 Walsh View Apt 87,Lakeside City,Texas,Archer County,76308,0.337590353653514,-98.48466750299582,12686.91,0.0,51473,M,2021-12-15 06:58:44+00:00,2022-01-02 06:58:44+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,41B1CE51-6013-65BC-A014-3A741FA39F32,312615,Prednisone 20 mg oral tablet,15.09,0.0,1,15.09,36,15,42,33,16
6eb8678d-acce-e83f-2ec1-060306419c4b,999-74-8412,Rory188,Nienow652,white,nonhispanic,Pflugerville  Texas  US,738 Walsh View Apt 87,Lakeside City,Texas,Archer County,76308,0.337590353653514,-98.48466750299582,12686.91,0.0,51473,M,2023-08-17 06:58:44+00:00,2023-09-02 06:58:44+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,BB8168BA-95D9-1288-78F7-717C4D0CFF28,241834,Cyclosporine  modified 100 mg oral capsule,520.9,0.0,1,520.9,36,15,42,33,16
6eb8678d-acce-e83f-2ec1-060306419c4b,999-74-8412,Rory188,Nienow652,white,nonhispanic,Pflugerville  Texas  US,738 Walsh View Apt 87,Lakeside City,Texas,Archer County,76308,0.337590353653514,-98.48466750299582,12686.91,0.0,51473,M,2023-08-17 06:58:44+00:00,2023-09-02 06:58:44+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,BB8168BA-95D9-1288-78F7-717C4D0CFF28,312615,Prednisone 20 mg oral tablet,17.72,0.0,1,17.72,36,15,42,33,16
0adf139b-c7a6-b6b5-b7ab-3917b78aa9da,999-40-5567,Natalia964,Mota271,black,hispanic,Puebla  Puebla  MX,315 DuBuque Terrace Apt 74,Grand Prairie,Texas,Dallas County,75052,0.327993875696534,-96.9092916198787,13924.35,0.0,135883,F,2017-09-06 10:14:39+00:00,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,FAD5FDCA-72DC-418C-C92B-4B58C3E5801B,849574,Naproxen sodium 220 mg oral tablet,272.23,0.0,77,20961.71,34,24,9,19,17
0adf139b-c7a6-b6b5-b7ab-3917b78aa9da,999-40-5567,Natalia964,Mota271,black,hispanic,Puebla  Puebla  MX,315 DuBuque Terrace Apt 74,Grand Prairie,Texas,Dallas County,75052,0.327993875696534,-96.9092916198787,13924.35,0.0,135883,F,2017-09-06 10:14:39+00:00,2017-09-29 11:26:14+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,FAD5FDCA-72DC-418C-C92B-4B58C3E5801B,312615,Prednisone 20 mg oral tablet,15.01,0.0,1,15.01,34,24,9,19,17
0adf139b-c7a6-b6b5-b7ab-3917b78aa9da,999-40-5567,Natalia964,Mota271,black,hispanic,Puebla  Puebla  MX,315 DuBuque Terrace Apt 74,Grand Prairie,Texas,Dallas County,75052,0.327993875696534,-96.9092916198787,13924.35,0.0,135883,F,2022-01-04 11:26:14+00:00,2022-01-23 11:26:14+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,FBA23110-877D-F8DE-6763-405ED971DA0A,241834,Cyclosporine  modified 100 mg oral capsule,312.16,0.0,1,312.16,34,24,9,19,17
0adf139b-c7a6-b6b5-b7ab-3917b78aa9da,999-40-5567,Natalia964,Mota271,black,hispanic,Puebla  Puebla  MX,315 DuBuque Terrace Apt 74,Grand Prairie,Texas,Dallas County,75052,0.327993875696534,-96.9092916198787,13924.35,0.0,135883,F,2022-01-04 11:26:14+00:00,2022-01-23 11:26:14+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,FBA23110-877D-F8DE-6763-405ED971DA0A,312615,Prednisone 20 mg oral tablet,14.7,0.0,1,14.7,34,24,9,19,17
0adf139b-c7a6-b6b5-b7ab-3917b78aa9da,999-40-5567,Natalia964,Mota271,black,hispanic,Puebla  Puebla  MX,315 DuBuque Terrace Apt 74,Grand Prairie,Texas,Dallas County,75052,0.327993875696534,-96.9092916198787,13924.35,0.0,135883,F,2023-07-06 11:26:14+00:00,2023-07-27 11:26:14+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,DA31EB53-67BF-450B-DC85-D3AD62200666,241834,Cyclosporine  modified 100 mg oral capsule,384.52,0.0,1,384.52,34,24,9,19,17
0adf139b-c7a6-b6b5-b7ab-3917b78aa9da,999-40-5567,Natalia964,Mota271,black,hispanic,Puebla  Puebla  MX,315 DuBuque Terrace Apt 74,Grand Prairie,Texas,Dallas County,75052,0.327993875696534,-96.9092916198787,13924.35,0.0,135883,F,2023-07-06 11:26:14+00:00,2023-07-27 11:26:14+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,DA31EB53-67BF-450B-DC85-D3AD62200666,312615,Prednisone 20 mg oral tablet,15.54,0.0,1,15.54,34,24,9,19,17
9e6ae9e8-3983-bc05-84a3-3e1f422444d6,999-98-8826,Mason910,Sauer652,asian,nonhispanic,Busan  Busan  KR,920 Paucek Route Apt 70,Wylie,Texas,Collin County,75407,0.3310934782487677,-96.35024689029846,13005.07,0.0,109645,M,2021-04-06 20:35:59+00:00,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,2CB63304-C25F-4EB4-B9E0-C910F617B1C1,849574,Naproxen sodium 220 mg oral tablet,290.27,0.0,34,9869.18,37,5,15,21,2
